"","UF","NOME_MUNICIPIO"
"5376","SP","Taciba"
"5377","SP","Taguaí"
"5378","SP","Taiaçu"
"5379","SP","Taiúva"
"5380","SP","Tambaú"
"5381","SP","Tanabi"
"5382","SP","Tapiraí"
"5383","SP","Tapiratiba"
"5384","SP","Taquaral"
"5385","SP","Taquaritinga"
"5386","SP","Taquarituba"
"5387","SP","Taquarivaí"
"5388","SP","Tarabai"
"5389","SP","Tarumã"
"5390","SP","Tatuí"
"5391","SP","Taubaté"
"5392","SP","Tejupá"
"5393","SP","Teodoro Sampaio"
"5394","SP","Terra Roxa"
"5395","SP","Tietê"
"5396","SP","Timburi"
"5397","SP","Torre de Pedra"
"5398","SP","Torrinha"
"5399","SP","Trabiju"
"5400","SP","Tremembé"
"5401","SP","Três Fronteiras"
"5402","SP","Tuiuti"
"5403","SP","Tupã"
"5404","SP","Tupi Paulista"
"5405","SP","Turiúba"
"5406","SP","Turmalina"
"5407","SP","Ubarana"
"5408","SP","Ubatuba"
"5409","SP","Ubirajara"
"5410","SP","Uchoa"
"5411","SP","União Paulista"
"5412","SP","Urânia"
"5413","SP","Uru"
"5414","SP","Urupês"
"5415","SP","Valentim Gentil"
"5416","SP","Valinhos"
"5417","SP","Valparaíso"
"5418","SP","Vargem"
"5419","SP","Vargem Grande do Sul"
"5420","SP","Vargem Grande Paulista"
"5421","SP","Várzea Paulista"
"5422","SP","Vera Cruz"
"5423","SP","Vinhedo"
"5424","SP","Viradouro"
"5425","SP","Vista Alegre do Alto"
"5426","SP","Vitória Brasil"
"5427","SP","Votorantim"
"5428","SP","Votuporanga"
"5429","SP","Zacarias"
"5430","TO","Abreulândia"
"5431","TO","Aguiarnópolis"
"5432","TO","Aliança do Tocantins"
"5433","TO","Almas"
"5434","TO","Alvorada"
"5435","TO","Ananás"
"5436","TO","Angico"
"5437","TO","Aparecida do Rio Negro"
"5438","TO","Aragominas"
"5439","TO","Araguacema"
"5440","TO","Araguaçu"
"5441","TO","Araguaína"
"5442","TO","Araguanã"
"5443","TO","Araguatins"
"5444","TO","Arapoema"
"5445","TO","Arraias"
"5446","TO","Augustinópolis"
"5447","TO","Aurora do Tocantins"
"5448","TO","Axixá do Tocantins"
"5449","TO","Babaçulândia"
"5450","TO","Bandeirantes do Tocantins"
"5451","TO","Barra do Ouro"
"5452","TO","Barrolândia"
"5453","TO","Bernardo Sayão"
"5454","TO","Bom Jesus do Tocantins"
"5455","TO","Brasilândia do Tocantins"
"5456","TO","Brejinho de Nazaré"
"5457","TO","Buriti do Tocantins"
"5458","TO","Cachoeirinha"
"5459","TO","Campos Lindos"
"5460","TO","Cariri do Tocantins"
"5461","TO","Carmolândia"
"5462","TO","Carrasco Bonito"
"5463","TO","Caseara"
"5464","TO","Centenário"
"5465","TO","Chapada da Natividade"
"5466","TO","Chapada de Areia"
"5467","TO","Colinas do Tocantins"
"5468","TO","Colméia"
"5469","TO","Combinado"
"5470","TO","Conceição do Tocantins"
"5471","TO","Couto Magalhães"
"5472","TO","Cristalândia"
"5473","TO","Crixás do Tocantins"
"5474","TO","Darcinópolis"
"5475","TO","Dianópolis"
"5476","TO","Divinópolis do Tocantins"
"5477","TO","Dois Irmãos do Tocantins"
"5478","TO","Dueré"
"5479","TO","Esperantina"
"5480","TO","Fátima"
"5481","TO","Figueirópolis"
"5482","TO","Filadélfia"
"5483","TO","Formoso do Araguaia"
"5484","TO","Fortaleza do Tabocão"
"5485","TO","Goianorte"
"5486","TO","Goiatins"
"5487","TO","Guaraí"
"5488","TO","Gurupi"
"5489","TO","Ipueiras"
"5490","TO","Itacajá"
"5491","TO","Itaguatins"
"5492","TO","Itapiratins"
"5493","TO","Itaporã do Tocantins"
"5494","TO","Jaú do Tocantins"
"5495","TO","Juarina"
"5496","TO","Lagoa da Confusão"
"5497","TO","Lagoa do Tocantins"
"5498","TO","Lajeado"
"5499","TO","Lavandeira"
"5500","TO","Lizarda"
"5501","TO","Luzinópolis"
"5502","TO","Marianópolis do Tocantins"
"5503","TO","Mateiros"
"5504","TO","Maurilândia do Tocantins"
"5505","TO","Miracema do Tocantins"
"5506","TO","Miranorte"
"5507","TO","Monte do Carmo"
"5508","TO","Monte Santo do Tocantins"
"5509","TO","Muricilândia"
"5510","TO","Natividade"
"5511","TO","Nazaré"
"5512","TO","Nova Olinda"
"5513","TO","Nova Rosalândia"
"5514","TO","Novo Acordo"
"5515","TO","Novo Alegre"
"5516","TO","Novo Jardim"
"5517","TO","Oliveira de Fátima"
"5518","TO","Palmas"
"5519","TO","Palmeirante"
"5520","TO","Palmeiras do Tocantins"
"5521","TO","Palmeirópolis"
"5522","TO","Paraíso do Tocantins"
"5523","TO","Paranã"
"5524","TO","Pau D'Arco"
"5525","TO","Pedro Afonso"
"5526","TO","Peixe"
"5527","TO","Pequizeiro"
"5528","TO","Pindorama do Tocantins"
"5529","TO","Piraquê"
"5530","TO","Pium"
"5531","TO","Ponte Alta do Bom Jesus"
"5532","TO","Ponte Alta do Tocantins"
"5533","TO","Porto Alegre do Tocantins"
"5534","TO","Porto Nacional"
"5535","TO","Praia Norte"
"5536","TO","Presidente Kennedy"
"5537","TO","Pugmil"
"5538","TO","Recursolândia"
"5539","TO","Riachinho"
"5540","TO","Rio da Conceição"
"5541","TO","Rio dos Bois"
"5542","TO","Rio Sono"
"5543","TO","Sampaio"
"5544","TO","Sandolândia"
"5545","TO","Santa Fé do Araguaia"
"5546","TO","Santa Maria do Tocantins"
"5547","TO","Santa Rita do Tocantins"
"5548","TO","Santa Rosa do Tocantins"
"5549","TO","Santa Tereza do Tocantins"
"5550","TO","Santa Terezinha do Tocantins"
"5551","TO","São Bento do Tocantins"
"5552","TO","São Félix do Tocantins"
"5553","TO","São Miguel do Tocantins"
"5554","TO","São Salvador do Tocantins"
"5555","TO","São Sebastião do Tocantins"
"5556","TO","São Valério"
"5557","TO","Silvanópolis"
"5558","TO","Sítio Novo do Tocantins"
"5559","TO","Sucupira"
"5560","TO","Taguatinga"
"5561","TO","Taipas do Tocantins"
"5562","TO","Talismã"
"5563","TO","Tocantínia"
"5564","TO","Tocantinópolis"
"5565","TO","Tupirama"
"5566","TO","Tupiratins"
"5567","TO","Wanderlândia"
"5568","TO","Xambioá"
